time,T,Td,P,wind_dir,wind
2020/7/1 5:00,19.9,18,1003.2,360,2
2020/7/1 8:00,24.9,18.1,1004.1,60,3
2020/7/1 11:00,27.4,17.3,1003.8,0,-999.9
2020/7/1 14:00,29.8,16.9,1003.3,0,-999.9
2020/7/1 17:00,30,17.1,1003.4,350,2
2020/7/1 20:00,26.9,17.4,1005.3,350,2
2020/7/1 23:00,21.4,18.2,1005.6,0,-999.9
2020/7/2 2:00,19.1,17.8,1006.4,0,-999.9
2020/7/2 5:00,19,16,1008,50,2
2020/7/2 8:00,24.3,17.5,1009,110,2
2020/7/2 11:00,28.8,16.7,1009,150,2
2020/7/2 14:00,30.9,15.7,1008.1,160,2
2020/7/2 17:00,27.7,19.5,1008.6,200,5
2020/7/2 20:00,24.9,19.5,1010.1,180,2
2020/7/2 23:00,21.6,19.5,1011.2,90,1
2020/7/3 2:00,21.2,19.5,1011.2,0,-999.9
2020/7/3 5:00,20.9,19.2,1011.9,80,1
2020/7/3 8:00,25.7,18.6,1011.6,90,2
2020/7/3 11:00,28,18.1,1010.8,120,2
2020/7/3 14:00,29.6,17.4,1008.5,140,2
2020/7/3 17:00,29.2,18.3,1007.7,190,4
2020/7/3 20:00,25.8,18.5,1008.9,220,2
2020/7/3 23:00,22.8,19.8,1008.4,200,1
2020/7/4 2:00,22.7,18.7,1007.7,210,2
2020/7/4 5:00,21.6,19.7,1007.2,180,1
2020/7/4 8:00,23.8,19.1,1006.8,180,3
2020/7/4 11:00,26.4,17.5,1005.6,190,4
2020/7/4 14:00,23.1,20.4,1004.2,210,3
2020/7/4 17:00,27,17.5,1001.9,210,4
2020/7/4 20:00,24.6,17.3,1002.5,210,4
2020/7/4 23:00,22.9,17.6,1002.1,180,2
2020/7/5 2:00,23.3,17.3,1000.8,190,2
2020/7/5 5:00,23.2,16.3,1000.3,160,2
2020/7/5 8:00,24.7,17.7,1000.2,190,4
2020/7/5 11:00,25.4,17.8,999.5,190,4
2020/7/5 14:00,24.6,18.5,998.7,190,3
2020/7/5 17:00,26.8,16.4,997.6,180,4
2020/7/5 20:00,24.2,15.4,999,180,4
2020/7/5 23:00,21.3,15.8,999.2,130,1
2020/7/6 2:00,17.6,16.1,999.1,0,-999.9
2020/7/6 5:00,16.3,15.5,999.6,140,1
2020/7/6 8:00,22.9,15.7,1000,140,2
2020/7/6 11:00,25.3,15.9,999.9,170,2
2020/7/6 14:00,25,16.4,999.8,130,3
2020/7/6 17:00,24.4,16.7,998.8,180,2
2020/7/6 20:00,23.3,16.6,1000.9,200,2
2020/7/6 23:00,21.2,16.8,1001.5,170,1
2020/7/7 2:00,20.2,17,1002.2,180,1
2020/7/7 5:00,19.7,17.3,1003.5,170,1
2020/7/7 8:00,22.3,18.3,1005.1,240,2
2020/7/7 11:00,25.2,18.6,1005.8,350,3
2020/7/7 14:00,28.4,13.5,1005.3,360,4
2020/7/7 17:00,27.8,13,1005.7,360,3
2020/7/7 20:00,24,12.3,1007.3,20,2
2020/7/7 23:00,20.5,13.5,1008,10,1
2020/7/8 2:00,15.4,13.6,1007.6,0,-999.9
2020/7/8 5:00,14.2,13.2,1007.7,50,1
2020/7/8 8:00,22,13.9,1008.2,70,1
2020/7/8 11:00,27.2,10.4,1007,10,2
2020/7/8 14:00,29.5,10.6,1005.2,130,2
2020/7/8 17:00,30,12.4,1004,320,2
2020/7/8 20:00,23,13.8,1004.2,360,1
2020/7/8 23:00,18.8,15.3,1004.5,100,1
2020/7/9 2:00,16.4,13.7,1004.7,60,1
2020/7/9 5:00,15.6,12.7,1004.5,40,2
2020/7/9 8:00,22.3,12.6,1004.9,70,1
2020/7/9 11:00,29.1,12.9,1004.1,150,2
2020/7/9 14:00,32,12.3,1002.5,90,3
2020/7/9 17:00,30.8,11.2,1002.5,180,2
2020/7/9 20:00,26.8,13.9,1003.9,180,1
2020/7/9 23:00,20.8,16,1004.5,110,1
2020/7/10 2:00,18.8,15.7,1004.3,50,1
2020/7/10 5:00,20.1,15.7,1005,50,2
2020/7/10 8:00,24.8,16.8,1005.2,50,1
2020/7/10 11:00,30.2,17,1004.2,180,1
2020/7/10 14:00,32.1,14.3,1003.3,150,1
2020/7/10 17:00,31.2,17.5,1002.2,350,2
2020/7/10 20:00,28.9,17.4,1003.3,300,2
2020/7/10 23:00,24.9,18.4,1004.1,130,1
2020/7/11 2:00,23,19,1005.3,200,1
2020/7/11 5:00,21.8,16.7,1006.8,190,2
2020/7/11 8:00,24.4,16.1,1007.6,170,1
2020/7/11 11:00,30.3,16,1007.5,230,2
2020/7/11 14:00,31.7,17.2,1007,270,2
2020/7/11 17:00,30.1,18.9,1007,190,3
2020/7/11 20:00,26.2,18.6,1008.7,160,1
2020/7/11 23:00,22.3,18.5,1009.9,130,1
2020/7/12 2:00,20.3,18.6,1009.7,0,-999.9
2020/7/12 5:00,19.7,18.4,1009.9,0,-999.9
2020/7/12 8:00,25.1,19.5,1010.3,70,2
2020/7/12 11:00,29.4,19.4,1009.5,180,2
2020/7/12 14:00,30.7,18.4,1007.5,200,1
2020/7/12 17:00,30.7,20.6,1006.5,360,2
2020/7/12 20:00,24.1,20.8,1007.4,0,-999.9
2020/7/12 23:00,22.4,19.9,1007.4,180,1
2020/7/13 2:00,21.7,20.7,1006.3,110,1
2020/7/13 5:00,21.1,20.1,1006.2,50,1
2020/7/13 8:00,24.7,20.2,1005.9,30,1
2020/7/13 11:00,28.9,21.4,1005.7,130,2
2020/7/13 14:00,30.1,20.6,1004.1,130,2
2020/7/13 17:00,27.7,20.3,1003,230,2
2020/7/13 20:00,24.4,17.4,1004.4,230,2
2020/7/13 23:00,22.1,19.3,1005.2,210,3
2020/7/14 2:00,21.9,19.3,1005.1,220,2
2020/7/14 5:00,21.1,18.5,1005.5,210,4
2020/7/14 8:00,22,18.8,1006.1,210,2
2020/7/14 11:00,25.8,18.5,1005.3,210,2
2020/7/14 14:00,28.1,18.8,1004,150,3
2020/7/14 17:00,28.5,17.7,1003.1,220,2
2020/7/14 20:00,25.9,19.3,1004.1,230,2
2020/7/14 23:00,23.6,22,1004.9,200,2
2020/7/15 2:00,21.7,20.7,1004.7,170,1
2020/7/15 5:00,20.2,19.7,1005.1,120,1
2020/7/15 8:00,24.3,19.6,1005.4,190,2
2020/7/15 11:00,29.1,19.7,1004.7,180,2
2020/7/15 14:00,30.7,15.9,1003.2,300,3
2020/7/15 17:00,31.2,17.5,1002,210,4
2020/7/15 20:00,27.8,19.6,1003.4,210,1
2020/7/15 23:00,25.9,20.2,1004,210,2
2020/7/16 2:00,23.4,18.9,1004.4,210,2
2020/7/16 5:00,20.3,19.1,1005.2,0,-999.9
2020/7/16 8:00,26.1,19.5,1005.4,160,2
2020/7/16 11:00,29.3,18.1,1004.2,170,3
2020/7/16 14:00,32,15.1,1002.8,210,4
2020/7/16 17:00,32,16.3,1002.7,190,4
2020/7/16 20:00,28.1,17,1004.1,190,3
2020/7/16 23:00,25.2,17.1,1005.1,180,2
2020/7/17 2:00,22,18.8,1005.7,80,1
2020/7/17 5:00,20.9,18.3,1006.2,150,1
2020/7/17 8:00,26.4,18.3,1006.3,180,3
2020/7/17 11:00,29.8,19.2,1005.9,180,4
2020/7/17 14:00,30.8,20.4,1005.1,200,4
2020/7/17 17:00,29.6,20.5,1005,180,3
2020/7/17 20:00,27,19.4,1006.2,190,3
2020/7/17 23:00,24.5,18.7,1006.8,200,1
2020/7/18 2:00,19.7,16.9,1006.5,140,1
2020/7/18 5:00,17.9,16.2,1006.9,0,-999.9
2020/7/18 8:00,25,15.3,1007.7,170,2
2020/7/18 11:00,26.7,16.3,1007.2,190,2
2020/7/18 14:00,29.7,15.8,1005.9,150,2
2020/7/18 17:00,28.5,16.8,1005.8,240,3
2020/7/18 20:00,26.7,16.9,1006.2,230,2
2020/7/18 23:00,24.2,18.2,1006.8,160,1
2020/7/19 2:00,22.3,18.5,1005.9,80,1
2020/7/19 5:00,22.1,18.9,1005.2,130,1
2020/7/19 8:00,19.9,18.9,1006,210,2
2020/7/19 11:00,19.7,18.9,1005.5,10,1
2020/7/19 14:00,20.2,19.4,1003.4,360,2
2020/7/19 17:00,20.2,19.4,1001.7,350,2
2020/7/19 20:00,20.1,19.4,1000.9,340,3
2020/7/19 23:00,20.1,19.4,1000.2,320,3
2020/7/20 2:00,20.2,19.4,999.8,320,3
2020/7/20 5:00,20.4,19.1,1001.1,290,2
2020/7/20 8:00,23,19,1003.2,350,2
2020/7/20 11:00,25.7,17.6,1003.8,340,2
2020/7/20 14:00,28.3,13,1004.2,350,3
2020/7/20 17:00,29.7,13,1004.8,50,1
2020/7/20 20:00,22.4,17.8,1006.2,200,1
2020/7/20 23:00,18.7,17.4,1007.9,160,1
2020/7/21 2:00,16.6,15.6,1008.7,0,-999.9
2020/7/21 5:00,15.8,15.2,1009.2,340,1
2020/7/21 8:00,24.5,14.6,1010.2,170,2
2020/7/21 11:00,29.1,19.1,1010.3,200,4
2020/7/21 14:00,31.5,20.1,1009.2,190,3
2020/7/21 17:00,31.8,21.6,1008.6,180,3
2020/7/21 20:00,28.4,20.9,1009.8,210,2
2020/7/21 23:00,25.3,21.2,1010.5,200,1
2020/7/22 2:00,21.5,20.5,1009.7,90,1
2020/7/22 5:00,20,19.5,1009.7,0,-999.9
2020/7/22 8:00,25.8,20.4,1009.7,120,1
2020/7/22 11:00,30.1,19.2,1009.1,160,2
2020/7/22 14:00,32.7,19.6,1007.5,190,1
2020/7/22 17:00,33.6,19.7,1006.3,80,1
2020/7/22 20:00,27.6,22.1,1007.1,80,1
2020/7/22 23:00,24.5,22.2,1007.7,0,-999.9
2020/7/23 2:00,22.8,21.3,1007.9,160,1
2020/7/23 5:00,21.6,20.8,1008.6,0,-999.9
2020/7/23 8:00,25.9,21.3,1009.4,0,-999.9
2020/7/23 11:00,31.2,21.1,1007.8,60,1
2020/7/23 14:00,33.4,20.2,1006.1,90,2
2020/7/23 17:00,33.6,22.1,1005.1,340,3
2020/7/23 20:00,28.9,22.2,1005.8,20,1
2020/7/23 23:00,24.8,16.8,1006.1,20,1
2020/7/24 2:00,22,17.6,1005.7,50,1
2020/7/24 5:00,20.2,18.9,1005.9,70,1
2020/7/24 8:00,25.7,19.4,1006.5,40,1
2020/7/24 11:00,30,19.7,1006,50,1
2020/7/24 14:00,32.8,17,1004.6,30,3
2020/7/24 17:00,33,14.6,1004.2,50,3
2020/7/24 20:00,26.8,17,1005,30,1
2020/7/24 23:00,21.5,18.1,1005.4,350,1
2020/7/25 2:00,19.3,17.8,1005.7,0,-999.9
2020/7/25 5:00,19,17.1,1005.9,70,1
2020/7/25 8:00,24.6,18.1,1006.3,80,2
2020/7/25 11:00,30.2,16.6,1005.4,250,1
2020/7/25 14:00,32.4,15,1004.2,120,2
2020/7/25 17:00,34.2,14.2,1003.7,130,1
2020/7/25 20:00,28.7,20.2,1005,230,1
2020/7/25 23:00,24.8,19.9,1006,200,1
2020/7/26 2:00,24,20.9,1006.1,180,1
2020/7/26 5:00,21.5,20,1006.7,120,1
2020/7/26 8:00,26.8,18.1,1007.1,210,2
2020/7/26 11:00,29.6,17.4,1007.1,210,3
2020/7/26 14:00,31.7,17.6,1005.7,240,3
2020/7/26 17:00,30.6,19.6,1005.2,210,2
2020/7/26 20:00,28.3,20.6,1006.3,230,2
2020/7/26 23:00,26.5,19.4,1006.9,200,2
2020/7/27 2:00,20.5,19.7,1007.6,120,1
2020/7/27 5:00,20.3,19.6,1008.1,50,2
2020/7/27 8:00,21.4,20.9,1008.6,50,1
2020/7/27 11:00,24.9,21.2,1008.4,90,1
2020/7/27 14:00,25.4,20.6,1007.5,210,3
2020/7/27 17:00,26.8,20.2,1006.7,170,2
2020/7/27 20:00,23.8,20.7,1007.8,120,1
2020/7/27 23:00,22.6,21.1,1008.1,110,1
2020/7/28 2:00,22.1,20.2,1008.3,80,1
2020/7/28 5:00,21.3,20.3,1009.4,0,-999.9
2020/7/28 8:00,24.7,19.3,1010.3,200,2
2020/7/28 11:00,27.2,19.8,1010,210,3
2020/7/28 14:00,29.5,20.4,1008.4,210,3
2020/7/28 17:00,29.1,20,1007.7,200,2
2020/7/28 20:00,25.9,21.1,1009.1,150,1
2020/7/28 23:00,23.4,21.3,1010.2,150,1
2020/7/29 2:00,21.8,20.8,1010.2,0,-999.9
2020/7/29 5:00,20.6,19.9,1010.1,90,1
2020/7/29 8:00,25.8,19,1011,170,3
2020/7/29 11:00,28,19.5,1010.9,200,3
2020/7/29 14:00,28.5,20.2,1009.3,150,2
2020/7/29 17:00,25.2,23.4,1009.3,50,1
2020/7/29 20:00,24,21.5,1009.8,130,1
2020/7/29 23:00,21.6,20.4,1010.4,0,-999.9
2020/7/30 2:00,21.4,20.4,1009.8,100,1
2020/7/30 5:00,21.8,20.4,1009.7,160,1
2020/7/30 8:00,25,20,1010.4,190,3
2020/7/30 11:00,28.3,21.3,1009.7,190,3
2020/7/30 14:00,28.9,22.2,1008.8,200,3
2020/7/30 17:00,29.5,23,1008.2,190,3
2020/7/30 20:00,26.8,22.9,1008.7,180,2
2020/7/30 23:00,25.4,21.7,1009.5,190,2
2020/7/31 2:00,24.7,20.9,1009.1,170,2.4
2020/7/31 5:00,24.1,19.8,1009.3,170,2
2020/7/31 8:00,26.9,20.5,1009.4,190,3
2020/7/31 11:00,29.5,20.9,1009.3,180,6
2020/7/31 14:00,30.5,21,1008.1,190,4
2020/7/31 17:00,29.9,20.5,1006.7,160,4
2020/7/31 20:00,26,20.8,1008.5,170,3
2020/7/31 23:00,23.7,21,1008.6,110,1
2020/8/1 2:00,24,20.5,1007,140,1
2020/8/1 5:00,23.3,21.2,1006.5,0,-999.9
2020/8/1 8:00,25.3,21.8,1006.8,150,1
2020/8/1 11:00,28.9,22.2,1006.1,150,3
2020/8/1 14:00,30.4,22.8,1004.4,110,3
2020/8/1 17:00,30.2,20.2,1003.5,190,4
2020/8/1 20:00,26.3,19.9,1005.5,160,2
2020/8/1 23:00,23.1,19.7,1005,150,1
2020/8/2 2:00,22.3,19.7,1004.1,160,1
2020/8/2 5:00,21.6,19.7,1004.1,160,1
2020/8/2 8:00,25.1,20.8,1004,160,2
2020/8/2 11:00,27.4,21,1002.7,160,3
2020/8/2 14:00,28.2,20.7,1001,160,3
2020/8/2 17:00,28.1,21.6,1000.2,150,2
2020/8/2 20:00,24.7,22.2,1000.2,0,-999.9
2020/8/2 23:00,23.1,20.8,1000.4,140,1
2020/8/3 2:00,23.1,20.8,999.6,130,2
2020/8/3 5:00,23.3,20.6,1001.2,180,1
2020/8/3 8:00,24.7,20.8,1001.2,140,2
2020/8/3 11:00,28.2,22.4,1001.8,200,4
2020/8/3 14:00,30.9,23.3,1000.2,180,4
2020/8/3 17:00,30.7,22,999.8,180,4
2020/8/3 20:00,21.6,20.1,1002.3,290,4
2020/8/3 23:00,21.6,20.8,1002.4,330,5
2020/8/4 2:00,19.7,19.2,1001.6,110,1
2020/8/4 5:00,22.6,22.1,1001.9,180,2
2020/8/4 8:00,25.6,22.7,1003.4,200,3
2020/8/4 11:00,28.9,22.6,1004,200,4
2020/8/4 14:00,30.9,23,1003.6,220,5
2020/8/4 17:00,29.4,23.6,1004,230,3
2020/8/4 20:00,27.8,24.4,1005.6,190,1
2020/8/4 23:00,23.8,22.6,1008,10,2
2020/8/5 2:00,23,22.5,1008.1,70,1
2020/8/5 5:00,22.7,22.4,1008.2,0,-999.9
2020/8/5 8:00,24.6,22.5,1009,20,1
2020/8/5 11:00,29.6,22.3,1008.4,170,1
2020/8/5 14:00,30.9,23.3,1007.4,150,2
2020/8/5 17:00,25.9,21.3,1006.8,340,1
2020/8/5 20:00,24.8,23.4,1006.9,90,1
2020/8/5 23:00,24.8,22.1,1006.8,180,1
2020/8/6 2:00,23.1,22.3,1006,340,1
2020/8/6 5:00,22.2,21.7,1006,0,-999.9
2020/8/6 8:00,26.3,20.2,1006.3,310,2
2020/8/6 11:00,30,19.4,1006.1,10,3
2020/8/6 14:00,31.3,19,1005.4,310,3
2020/8/6 17:00,31.3,19,1005.6,10,3
2020/8/6 20:00,26.6,20.7,1006.3,360,1
2020/8/6 23:00,23.5,21.6,1007.2,170,1
2020/8/7 2:00,21.6,20.8,1007.4,100,1
2020/8/7 5:00,20.4,19.9,1007.1,60,1
2020/8/7 8:00,25.4,21.1,1007.1,40,2
2020/8/7 11:00,29.7,19.4,1006.7,50,2
2020/8/7 14:00,31.3,19,1004.8,30,2
2020/8/7 17:00,31.4,18.7,1003.7,40,2
2020/8/7 20:00,27.5,20.8,1003.9,340,1
2020/8/7 23:00,23,21.6,1003.8,20,1
2020/8/8 2:00,21.2,20.4,1003,0,-999.9
2020/8/8 5:00,20.7,20,1002.6,0,-999.9
2020/8/8 8:00,26.1,21.3,1002.1,150,2
2020/8/8 11:00,29.7,19.7,1001.1,180,4
2020/8/8 14:00,31.2,21.1,999.8,180,2
2020/8/8 17:00,30.6,20.8,998.7,210,2
2020/8/8 20:00,27.8,22.1,999.2,220,2
2020/8/8 23:00,24.9,21.2,1000,160,1
2020/8/9 2:00,24.6,20.9,998.4,140,1
2020/8/9 5:00,23.7,21.4,998.3,0,-999.9
2020/8/9 8:00,25.8,20.8,998.6,190,2
2020/8/9 11:00,25.9,21.8,998.1,140,2
2020/8/9 14:00,26.6,22.4,997.4,130,2
2020/8/9 17:00,28.1,22.6,997.1,130,1
2020/8/9 20:00,25,22.9,997.3,140,1
2020/8/9 23:00,22.9,22.1,998.3,110,1
2020/8/10 2:00,21.9,21.2,998.9,0,-999.9
2020/8/10 5:00,21.6,21.1,999.6,90,1
2020/8/10 8:00,24.1,21.6,1000.8,150,2
2020/8/10 11:00,29.5,22.2,1000,170,3
2020/8/10 14:00,32,20.9,999,200,4
2020/8/10 17:00,26.3,20.8,999.1,180,1
2020/8/10 20:00,23.6,21.5,1000.7,220,1
2020/8/10 23:00,21.2,20.5,1001.5,0,-999.9
2020/8/11 2:00,20.3,20,1001.6,0,-999.9
2020/8/11 5:00,19.9,19.6,1002.6,190,1
2020/8/11 8:00,24.9,20.8,1004,180,3
2020/8/11 11:00,27.9,22.4,1005.2,200,4
2020/8/11 14:00,30.7,22.8,1004.6,210,5
2020/8/11 17:00,31.3,22.6,1004.6,210,4
2020/8/11 20:00,28.8,22.3,1007.3,220,4
2020/8/11 23:00,26.9,23.2,1008.9,180,1
2020/8/12 2:00,24.6,21.5,1008.8,160,2
2020/8/12 5:00,24.5,22.6,1009.7,50,1
2020/8/12 8:00,26.8,21.8,1010.4,180,2
2020/8/12 11:00,28.9,23.6,1011.2,160,2
2020/8/12 14:00,31.3,23.9,1009.7,150,2
2020/8/12 17:00,30.5,24.6,1009.3,150,1
2020/8/12 20:00,27.1,23.6,1009.6,140,1
2020/8/12 23:00,25.4,22.7,1009.7,150,1
2020/8/13 2:00,24.4,22.7,1007.4,40,1
2020/8/13 5:00,23.9,22.5,1005.8,350,1
2020/8/13 8:00,24.5,22.6,1003.5,60,2
2020/8/13 11:00,23.9,23.4,1000.7,90,2
2020/8/13 14:00,24.5,23.8,997.7,150,2
2020/8/13 17:00,24.9,24.4,996.7,190,3
2020/8/13 20:00,26,24.6,997,210,4
2020/8/13 23:00,25.7,24.3,997.5,210,4
2020/8/14 2:00,25.2,23.4,997.7,190,3
2020/8/14 5:00,24.8,22.7,997.6,190,3
2020/8/14 8:00,25.9,23,998,190,4
2020/8/14 11:00,29.9,23.1,997.5,200,6
2020/8/14 14:00,30.9,22.8,997.4,210,6
2020/8/14 17:00,31.2,22.2,998.7,200,5
2020/8/14 20:00,27.6,23.8,1000.9,220,4
2020/8/14 23:00,26.2,23.3,1001.7,220,3
2020/8/15 2:00,25,23.4,1002.4,210,2
2020/8/15 5:00,24.3,23.6,1003.4,90,1
2020/8/15 8:00,26.3,23.2,1004.2,130,1
2020/8/15 11:00,29,23.7,1004.4,210,3
2020/8/15 14:00,29.7,24.8,1004,210,3
2020/8/15 17:00,25.2,21.3,1004.6,100,1
2020/8/15 20:00,26,21.9,1006.5,220,2
2020/8/15 23:00,24.4,21.5,1006.9,10,1
2020/8/16 2:00,22.8,21.6,1006.5,0,-999.9
2020/8/16 5:00,22.3,21.5,1006.6,50,1
2020/8/16 8:00,24.6,22.1,1007.2,30,2
2020/8/16 11:00,29.2,21.2,1007,60,2
2020/8/16 14:00,30.9,18.6,1007,350,2
2020/8/16 17:00,29.4,23.4,1006.9,70,1
2020/8/16 20:00,25.1,21.8,1008.5,340,1
2020/8/16 23:00,23.3,22.1,1009,0,-999.9
2020/8/17 2:00,22.9,21.7,1009.1,0,-999.9
2020/8/17 5:00,22.9,22.1,1009.5,80,1
2020/8/17 8:00,24.2,22.5,1009.9,120,1
2020/8/17 11:00,27.9,23.9,1009.1,170,2
2020/8/17 14:00,30.1,24.5,1007.8,200,4
2020/8/17 17:00,30,25.7,1007.1,210,3
2020/8/17 20:00,27.7,25.5,1007.2,120,1
2020/8/17 23:00,27,24.5,1008.3,190,2
2020/8/18 2:00,27.3,23.1,1008,180,3
2020/8/18 5:00,24.8,23.6,1008.6,210,1
2020/8/18 8:00,26.8,23.9,1009.3,190,2
2020/8/18 11:00,27.7,24.7,1008.3,150,3
2020/8/18 14:00,26.9,25.5,1007.7,190,4
2020/8/18 17:00,28.2,23.8,1006.1,150,3
2020/8/18 20:00,23.8,22.8,1008.1,20,1
2020/8/18 23:00,23.1,22.6,1008.5,80,1
2020/8/19 2:00,22.9,22.2,1007.5,320,2
2020/8/19 5:00,20.9,19.9,1009.4,350,2
2020/8/19 8:00,19.9,19.1,1010.4,340,2
2020/8/19 11:00,19.7,19,1010.7,340,2
2020/8/19 14:00,21.5,19.2,1010.4,340,3
2020/8/19 17:00,21.7,20,1011.5,340,2
2020/8/19 20:00,19.4,18.2,1013.3,360,2
2020/8/19 23:00,19,17.8,1014.2,340,3
2020/8/20 2:00,18.1,15.9,1014.2,350,3
2020/8/20 5:00,16.7,14,1015.7,340,4
2020/8/20 8:00,17.4,13.3,1017,340,3
2020/8/20 11:00,20.8,13,1016.7,360,4
2020/8/20 14:00,22.3,12.3,1015.6,360,4
2020/8/20 17:00,22,13.4,1014.9,360,2
2020/8/20 20:00,20.7,13.4,1016,330,2
2020/8/20 23:00,19.6,14.2,1015.4,360,2
2020/8/21 2:00,18.1,14.2,1015.6,330,3
2020/8/21 5:00,16.8,13.9,1015.4,340,2
2020/8/21 8:00,17.7,13.4,1016.7,340,2
2020/8/21 11:00,23.6,15.4,1016.2,350,3
2020/8/21 14:00,26.2,15.9,1014.8,320,3
2020/8/21 17:00,26.3,16.5,1014,360,2
2020/8/21 20:00,21.5,15.8,1014.7,350,1
2020/8/21 23:00,18.5,16.8,1014.7,120,1
2020/8/22 2:00,17.3,16.7,1014,0,-999.9
2020/8/22 5:00,16,15.5,1014,0,-999.9
2020/8/22 8:00,20,17,1014.2,170,1
2020/8/22 11:00,25.5,16.1,1012.7,40,1
2020/8/22 14:00,28,17.5,1010.4,210,1
2020/8/22 17:00,27.8,17.9,1008.7,180,2
2020/8/22 20:00,24.2,18.4,1008.9,220,1
2020/8/22 23:00,20.7,19.2,1008.8,220,1
2020/8/23 2:00,19.6,17.6,1008.4,0,-999.9
2020/8/23 5:00,17.1,16.6,1007.8,120,1
2020/8/23 8:00,22.9,16.7,1007,160,2
2020/8/23 11:00,26.6,15.6,1005.9,190,4
2020/8/23 14:00,28,16.9,1004,170,3
2020/8/23 17:00,26.9,17.9,1003.8,180,2
2020/8/23 20:00,24.8,18,1004.8,190,2
2020/8/23 23:00,23.1,17.8,1003.8,150,1
2020/8/24 2:00,21.7,19.6,1003.1,160,1
2020/8/24 5:00,21.6,20.1,1001.3,120,1
2020/8/24 8:00,21.9,20.7,999.9,140,2
2020/8/24 11:00,21.4,20.7,996.5,110,2
2020/8/24 14:00,22.6,22.1,996.1,190,2
2020/8/24 17:00,22,21.5,996.2,160,1
2020/8/24 20:00,21.5,20.8,999,360,1
2020/8/24 23:00,20.5,19.8,1000.4,60,1
2020/8/25 2:00,18.4,18.1,1000.8,130,1
2020/8/25 5:00,17.6,17.4,1002.1,110,1
2020/8/25 8:00,19.6,19.4,1003.1,10,1
2020/8/25 11:00,25.2,20.2,1003.8,30,1
2020/8/25 14:00,28.8,20.5,1003.4,20,1
2020/8/25 17:00,28.2,20.5,1003.9,50,1
2020/8/25 20:00,22.5,21.5,1005.3,0,-999.9
2020/8/25 23:00,21.5,21.2,1005.9,90,1
2020/8/26 2:00,21.1,20.6,1005.9,0,-999.9
2020/8/26 5:00,20.3,19.6,1005.9,10,1
2020/8/26 8:00,22.1,20.7,1006.2,40,2
2020/8/26 11:00,25.3,22,1006.2,60,2
2020/8/26 14:00,27,22.6,1005.4,330,1
2020/8/26 17:00,26.2,23.7,1004.3,300,1
2020/8/26 20:00,25.1,23.2,1003.9,330,2
2020/8/26 23:00,24.5,23.3,1001.8,340,2
2020/8/27 2:00,23.3,22.5,1000.1,350,3
2020/8/27 5:00,22.8,22.3,998.1,360,3
2020/8/27 8:00,23,22.2,995.9,350,3
2020/8/27 11:00,24.3,22.6,993.4,340,3
2020/8/27 14:00,25.7,23,994.2,320,2
2020/8/27 17:00,23.4,22,997.5,260,3
2020/8/27 20:00,21.5,20.5,1001,210,2
2020/8/27 23:00,20.7,19.5,1002.2,200,3
